video_id,stats.num_shots,stats.avg_shot_len_sec,stats.cuts_per_30s,stats.lighting.s_mean,stats.lighting.v_mean,stats.lighting.v_std,stats.movement_counts.static_shot,stats.movement_counts.pan_horizontal,stats.movement_counts.tilt_vertical,stats.movement_counts.dolly_in,stats.movement_counts.dolly_out,analysis.video_analysis.confidence_score,stats.editing_rhythm_guess,analysis.video_analysis.editing_rhythm,stats.lighting.quality,stats.lighting.condition,stats.lighting.color_temperature,analysis.video_analysis.color_tone,analysis.video_analysis.lighting_style,analysis.video_analysis.shot_types,analysis.video_analysis.camera_movements,analysis.video_analysis.composition_styles,analysis.video_analysis.overall_style,analysis.style_tags,label,label_str
6711673130307423499,2.0,7.183,2.083,0.142,0.699,0.296,2.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style,1,真
6712816336973647116,1.0,15.067,0.0,0.269,0.612,0.271,0.0,1.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style,pan_horizontal|cool_tone|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style,0,假
6713066052504292616,1.0,15.0,0.0,0.226,0.617,0.21,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
6714197602209926404,2.0,8.8,1.701,0.075,0.278,0.358,1.0,0.0,0.0,1.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6714844810399747340,1.0,15.967,0.0,0.279,0.755,0.256,0.0,0.0,0.0,1.0,0.0,0.3,slow,slow,high_contrast,bright_sunny,cool_tone,cool_tone,high_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style,cool_tone|dolly_in|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style,1,真
6716132354248674563,25.0,2.307,12.278,0.284,0.894,0.049,6.0,1.0,3.0,10.0,4.0,0.3,very_fast,very_fast,soft_low_contrast,bright_sunny,cool_tone,cool_tone,soft_low_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style,cool_tone|dolly_in|very_fast|medium_shot|documentary_style|soft_low_contrast|rule_of_thirds|narrative_style,0,假
6716849310362848523,4.0,3.716,6.0,0.22,0.645,0.27,0.0,1.0,0.0,2.0,1.0,0.3,fast,fast,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|dolly_in|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,0,假
6717151423227858179,3.0,8.733,2.284,0.189,0.634,0.33,3.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
6717960933538270477,1.0,10.133,0.0,0.183,0.514,0.247,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
6718536657395649803,6.0,2.598,9.518,0.464,0.835,0.236,4.0,0.0,0.0,2.0,0.0,0.3,very_fast,very_fast,high_contrast,bright_sunny,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|very_fast|medium_shot|high_contrast|documentary_style|rule_of_thirds|narrative_style,1,真
6719188785428565251,3.0,6.472,3.077,0.158,0.645,0.317,2.0,0.0,0.0,1.0,0.0,0.3,moderate,moderate,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,1,真
6719367286420983043,4.0,8.008,2.801,0.652,0.398,0.41,2.0,1.0,0.0,0.0,1.0,0.3,slow,slow,high_contrast,dim_low_light,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style,1,真
6719472095836884235,16.0,4.32,6.454,0.189,0.573,0.25,1.0,6.0,5.0,2.0,2.0,0.3,fast,fast,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style,pan_horizontal|cool_tone|fast|medium_shot|high_contrast|documentary_style|rule_of_thirds|narrative_style,0,假
6719639684600941836,9.0,2.196,11.98,0.814,0.468,0.286,0.0,5.0,1.0,1.0,2.0,0.3,very_fast,very_fast,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|very_fast|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,1,真
6720202003189894407,1.0,14.877,0.0,0.171,0.555,0.287,0.0,0.0,0.0,1.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,dolly_in|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
6720810902158970120,3.0,12.711,1.571,0.447,0.331,0.339,2.0,0.0,0.0,1.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style,1,真
6722341983882333452,3.0,9.167,2.175,0.528,0.403,0.287,1.0,0.0,1.0,1.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style,1,真
6722372266396536067,1.0,31.84,0.0,0.139,0.221,0.344,0.0,0.0,0.0,1.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,dolly_in|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
6722438557987851523,1.0,15.02,0.0,0.194,0.126,0.096,0.0,0.0,0.0,1.0,0.0,0.3,slow,slow,soft_low_contrast,dim_low_light,cool_tone,cool_tone,soft_low_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style,cool_tone|dolly_in|medium_shot|documentary_style|slow|soft_low_contrast|rule_of_thirds|narrative_style,0,假
6722677705763998979,4.0,2.941,7.571,0.183,0.698,0.268,1.0,1.0,2.0,0.0,0.0,0.3,fast,fast,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style,cool_tone|fast|medium_shot|high_contrast|documentary_style|tilt_vertical|rule_of_thirds|narrative_style,1,真
6723140781441322248,1.0,9.9,0.0,0.15,0.544,0.249,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
6723297674604350732,1.0,7.738,0.0,0.123,0.503,0.141,0.0,0.0,0.0,0.0,1.0,0.3,slow,slow,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,dolly_out,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|medium_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone|dolly_out,0,假
6723367944341998852,1.0,12.172,0.0,0.586,0.514,0.285,0.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|slow|narrative_style|rule_of_thirds|documentary_style|high_contrast|medium_shot,1,真
6723476827882425608,4.0,11.69,1.92,0.046,0.55,0.142,0.0,1.0,0.0,3.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,dolly_in|medium_shot|medium_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
6723520593372957956,5.0,2.687,8.845,0.165,0.65,0.221,0.0,1.0,2.0,0.0,2.0,0.3,very_fast,very_fast,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,very_fast|medium_shot|medium_contrast|documentary_style|warm_mood|tilt_vertical|rule_of_thirds|narrative_style|warm_tone,1,真
6723522583536405774,5.0,27.864,0.86,0.556,0.361,0.287,2.0,2.0,0.0,0.0,1.0,0.3,slow,slow,high_contrast,dim_low_light,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style,1,真
6723527309363662083,5.0,5.216,4.573,0.233,0.513,0.218,1.0,2.0,1.0,1.0,0.0,0.3,moderate,moderate,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|medium_shot|medium_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,1,真
6723540942005046536,3.0,10.507,1.899,0.231,0.548,0.276,3.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6723730118780488971,1.0,56.56,0.0,0.514,0.536,0.291,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style,0,假
6723758691306327307,1.0,15.153,0.0,0.246,0.538,0.233,0.0,0.0,0.0,1.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,dolly_in|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6723837649523608836,3.0,4.544,4.38,0.129,0.63,0.199,2.0,1.0,0.0,0.0,0.0,0.3,moderate,moderate,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,0,假
6723856443524566280,1.0,12.335,0.0,0.239,0.451,0.217,0.0,0.0,0.0,1.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,dolly_in|medium_shot|medium_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6723878732349721868,2.0,7.484,2.0,0.323,0.531,0.289,1.0,0.0,0.0,1.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
6724072932240379139,1.0,11.6,0.0,0.311,0.325,0.132,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,dim_low_light,cool_tone,cool_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|medium_contrast|documentary_style|slow|rule_of_thirds|narrative_style,1,真
6724073013362412807,29.0,3.526,8.171,0.398,0.224,0.245,5.0,6.0,10.0,3.0,5.0,0.3,very_fast,very_fast,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,very_fast|medium_shot|high_contrast|documentary_style|warm_mood|tilt_vertical|rule_of_thirds|narrative_style|warm_tone,1,真
6724229983763549454,1.0,59.033,0.0,0.143,0.121,0.246,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
6725014910033579278,17.0,3.36,8.31,0.052,0.631,0.174,6.0,4.0,1.0,4.0,2.0,0.3,very_fast,very_fast,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|very_fast|medium_shot|medium_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,1,真
6725959074594229516,1.0,59.84,0.0,0.329,0.571,0.193,0.0,1.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|medium_shot|medium_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
6726863850802597123,2.0,11.317,1.324,0.473,0.545,0.237,0.0,0.0,1.0,0.0,1.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style,cool_tone|medium_shot|high_contrast|documentary_style|tilt_vertical|slow|rule_of_thirds|narrative_style,1,真
6729400686074760460,1.0,10.5,0.0,0.605,0.38,0.457,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
6729528749609454856,1.0,18.867,0.0,0.24,0.622,0.163,0.0,1.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,cool_tone,cool_tone,medium_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style,pan_horizontal|cool_tone|medium_shot|medium_contrast|documentary_style|slow|rule_of_thirds|narrative_style,1,真
6729863166571908359,19.0,3.067,9.153,0.335,0.451,0.27,2.0,9.0,2.0,1.0,5.0,0.3,very_fast,very_fast,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style,pan_horizontal|cool_tone|very_fast|medium_shot|high_contrast|documentary_style|rule_of_thirds|narrative_style,0,假
6730005569073106180,13.0,4.513,6.093,0.602,0.321,0.346,0.0,1.0,2.0,5.0,5.0,0.3,fast,fast,high_contrast,dim_low_light,cool_tone,cool_tone,high_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style,cool_tone|fast|dolly_in|medium_shot|high_contrast|documentary_style|rule_of_thirds|narrative_style,0,假
6730434516105661700,8.0,1.466,17.548,0.239,0.433,0.244,1.0,2.0,2.0,1.0,2.0,0.3,very_fast,very_fast,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|very_fast|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,0,假
6730921689619746059,2.0,16.534,0.906,0.076,0.807,0.23,2.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,bright_sunny,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
6731971438481394958,1.0,15.208,0.0,0.2,0.514,0.246,0.0,1.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6731998623359339784,2.0,7.517,1.991,0.202,0.552,0.173,1.0,0.0,0.0,0.0,1.0,0.3,slow,slow,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6732020059977370894,2.0,6.6,2.267,0.265,0.385,0.238,2.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6732085366825700612,6.0,3.217,7.705,0.053,0.964,0.115,2.0,0.0,1.0,1.0,1.0,0.3,fast,fast,soft_low_contrast,bright_sunny,warm_tone,warm_tone,soft_low_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|static_shot|medium_shot|documentary_style|warm_mood|soft_low_contrast|rule_of_thirds|narrative_style|warm_tone,0,假
6732286238021160199,2.0,6.483,2.308,0.012,0.354,0.456,1.0,0.0,1.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
6732333962821209357,4.0,3.442,6.49,0.265,0.496,0.273,1.0,0.0,0.0,1.0,2.0,0.3,fast,fast,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,dolly_out,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone|dolly_out,1,真
6732370114181598477,1.0,36.96,0.0,0.562,0.525,0.198,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,cool_tone,cool_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|medium_contrast|documentary_style|slow|rule_of_thirds|narrative_style,1,真
6733128487613238531,9.0,2.159,12.183,0.271,0.818,0.193,6.0,0.0,1.0,0.0,2.0,0.3,very_fast,very_fast,medium_contrast,bright_sunny,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|very_fast|medium_shot|medium_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,0,假
6733340523794402574,2.0,6.784,2.206,0.118,0.525,0.257,0.0,0.0,0.0,2.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,dolly_in|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
6733905101359959300,2.0,8.067,1.856,0.224,0.37,0.301,0.0,1.0,0.0,1.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6734183552138644750,1.0,59.099,0.0,0.129,0.165,0.258,0.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,slow|narrative_style|rule_of_thirds|warm_tone|documentary_style|warm_mood|high_contrast|medium_shot,0,假
6734952578938883331,1.0,17.217,0.0,0.376,0.351,0.338,0.0,0.0,0.0,0.0,1.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,dolly_out,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone|dolly_out,0,假
