procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 1030464 165112128  30308 772499968    0    0     0     3 12045 4216  4  0 96  0  0
 6  0 1030464 165113056  30308 772499968    0    0     0     0 11309 5167  3  0 97  0  0
 6  0 1030464 165113440  30308 772499968    0    0     0   138 12624 5057  4  0 96  0  0
 6  0 1030464 165114480  30308 772499968    0    0     0    18 10570 4022  3  0 97  0  0
 7  0 1030464 165113808  30308 772499968    0    0     0     0 11115 4299  3  0 97  0  0
 6  0 1030464 165047136  30308 772499968    0    0     0    28 12467 4829  4  0 96  0  0
 6  0 1030464 165112864  30308 772500352    0    0     0 347782 17625 6359  3  0 97  0  0
 6  0 1030464 165113664  30308 772499968    0    0     0    18 11059 4322  3  0 97  0  0
 7  0 1030464 165114320  30308 772499968    0    0     0   140 14445 5024  4  0 96  0  0
 6  0 1030464 165113584  30308 772499968    0    0     0     0 11606 4202  3  0 96  0  0
 6  0 1030464 165129008  30308 772499968    0    0     0    14 11451 4776  3  0 97  0  0
 6  0 1030464 165125024  30308 772499968    0    0     0    22 17265 5933  4  0 96  0  0
 6  0 1030464 165124512  30308 772499968    0    0     0    32 17103 4534  3  0 97  0  0
 7  0 1030464 165121472  30308 772499968    0    0     0    77 23854 7893  4  0 96  0  0
 7  0 1030464 165122432  30308 772499968    0    0     0   124 11341 5019  3  0 97  0  0
52  0 1030464 165122208  30308 772499968    0    0     0     0 50507 14129 16  0 84  0  0
133  0 1030464 165122080  30308 772500032    0    0     0     0 72886 18747 23  0 76  0  0
 6  0 1030464 164598016  30308 772500032    0    0     0   569 385764 11158 31  2 67  0  0
 6  0 1030464 165122368  30308 772500032    0    0     0    15 14175 6729  4  0 96  0  0
 6  0 1030464 165122368  30308 772500032    0    0     0  3124 27321 4786  4  0 96  0  0
 6  0 1030464 165122224  30308 772500032    0    0     0   236 16611 4997  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 165122160  30308 772500032    0    0     0     0 11801 5666  3  0 97  0  0
 6  0 1030464 165122160  30308 772500032    0    0     0     0 11599 4749  3  0 97  0  0
 6  0 1030464 165122272  30308 772500032    0    0     0  4924 12465 5005  4  0 96  0  0
 7  0 1030464 165122128  30308 772500032    0    0     0     0 10949 4440  3  0 97  0  0
 6  0 1030464 165122032  30308 772500032    0    0     0    12 12347 5188  4  0 96  0  0
 6  0 1030464 165122064  30308 772500032    0    0     0     0 12011 5987  3  0 97  0  0
 6  0 1030464 165121984  30308 772500032    0    0     0     0 10850 4440  3  0 97  0  0
 6  0 1030464 165121984  30308 772500032    0    0     0    78 13356 5060  4  0 96  0  0
 6  0 1030464 165122080  30308 772500096    0    0     0    18 11819 4552  3  0 96  0  0
 6  0 1030464 165122080  30308 772500096    0    0     0     0 11571 4916  3  0 97  0  0
 6  0 1030464 165122016  30308 772500096    0    0     0    47 12844 5803  4  0 96  0  0
 6  0 1030464 165136864  30308 772500096    0    0     0     0 11574 5995  3  0 97  0  0
 6  0 1030464 165136448  30308 772500096    0    0     0     0 12494 5069  4  0 96  0  0
 6  0 1030464 165123664  30308 772500096    0    0     0   232 66305 17332 21  0 78  0  0
134  0 1030464 164537200  30308 772500096    0    0     0     0 271556 16795 31  2 67  0  0
 7  0 1030464 165120512  30308 772500096    0    0     0     0 28196 6247  5  0 94  0  0
 6  0 1030464 165121408  30308 772500096    0    0     0     2 11005 4554  3  0 97  0  0
 6  0 1030464 165120224  30308 772500160    0    0     0    55 14498 5088  3  0 97  0  0
 6  0 1030464 165120096  30308 772500160    0    0     0   180 12298 4867  4  0 96  0  0
 6  0 1030464 165129824  30308 772500160    0    0     0    12 10998 4799  3  0 97  0  0
 8  0 1030464 165124272  30308 772500160    0    0     0    55 13715 6004  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 165123712  30308 772500160    0    0     0     5 10852 4548  3  0 97  0  0
 6  0 1030464 165123488  30308 772500160    0    0     0     0 10733 4230  3  0 97  0  0
 6  0 1030464 165123232  30308 772500160    0    0     0  1516 14168 5703  4  0 96  0  0
 6  0 1030464 165123408  30308 772500160    0    0     0   153 13394 5668  3  0 96  0  0
 6  0 1030464 165121968  30308 772500160    0    0     0     3 13011 5876  3  0 97  0  0
10  0 1030464 165064688  30308 772500160    0    0     0   615 30686 20811  4  0 95  0  0
134  0 1030464 165095600  30308 772500352    0    0     0   190 35082 22324  7  1 92  0  0
135  0 1030464 165092480  30308 772500352    0    0     0  2398 88540 32520 21  1 78  0  0
10  0 1030464 165090672  30308 772500352    0    0     0    18 73780 26251 20  1 79  0  0
138  0 1030464 164370032  30308 772500352    0    0     0  1794 838543 28877 40  3 58  0  0
 6  0 1030464 165068352  30308 772500352    0    0     0     0 156017 21720 13  1 86  0  0
 6  0 1030464 165088544  30308 772500352    0    0     0     0 18175 10546  3  0 96  0  0
 6  0 1030464 165090016  30308 772500352    0    0     0    84 12552 6993  3  0 97  0  0
 6  0 1030464 165089136  30308 772500352    0    0     0   157 13088 4849  4  0 96  0  0
 6  0 1030464 164519056  30308 772722304    0    0     0     0 14253 5020  3  0 96  0  0
 6  0 1030464 165090544  30308 772500352    0    0     0 347784 16874 8031  4  0 96  0  0
 6  0 1030464 165106816  30308 772500416    0    0     0   648 15889 7617  4  0 96  0  0
 6  0 1030464 165106640  30308 772500416    0    0     0     0 14556 4619  3  0 97  0  0
 6  0 1030464 165106736  30308 772500416    0    0     0     0 19381 4432  3  0 97  0  0
 6  0 1030464 165107776  30308 772500416    0    0     0     0 29293 5184  4  0 96  0  0
 6  0 1030464 165106720  30308 772500480    0    0     0    32 11202 5120  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 165106672  30308 772500480    0    0     0   306 10785 4209  3  0 97  0  0
 6  0 1030464 165106848  30308 772500480    0    0     0     0 12204 4668  4  0 96  0  0
 6  0 1030464 165107456  30308 772500480    0    0     0     0 12678 6233  3  0 96  0  0
 6  0 1030464 165106624  30308 772500480    0    0     0     0 11258 4543  3  0 97  0  0
 6  0 1030464 165106752  30308 772500480    0    0     0    48 52031 12016 14  0 86  0  0
133  0 1030464 165106528  30308 772500480    0    0     0     2 67306 16270 19  0 80  0  0
134  0 1030464 165107216  30308 772500480    0    0     0     0 444718 15571 28  1 71  0  0
 6  0 1030464 165119552  30308 772500480    0    0     0   280 433693 9147 28  2 70  0  0
 6  0 1030464 165119760  30308 772500480    0    0     0    30 11567 4480  3  0 97  0  0
 6  0 1030464 165116560  30308 772500480    0    0     0   250 12968 5679  4  0 96  0  0
 6  0 1030464 165114112  30308 772500480    0    0     0     3 12635 5441  3  0 97  0  0
 7  0 1030464 165112352  30308 772500480    0    0     0     0 25134 37050  3  0 97  0  0
 6  0 1030464 165112032  30308 772500736    0    0     0  4867 10106 4662  2  0 98  0  0
 8  0 1030464 165242304  30308 772504448    0    0     0     0 10233 3937  2  0 98  0  0
 7  0 1030464 165175216  30308 772504448    0    0     0     0 14004 4943  3  0 97  0  0
 7  0 1030464 165174672  30308 772504448    0    0     0   728 11188 4422  3  0 97  0  0
 7  0 1030464 165175456  30308 772504512    0    0     0    24 28193 6993  4  0 96  0  0
 6  0 1030464 165175552  30308 772504512    0    0     0  3140 15651 4388  3  0 97  0  0
 8  0 1030464 165175536  30308 772504512    0    0     0  3892 12356 5297  3  0 97  0  0
 7  0 1030464 165175312  30308 772504512    0    0     0     0 20029 4612  4  0 96  0  0
 7  0 1030464 165175360  30308 772504512    0    0     0     0 11384 5750  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 165175040  30308 772504512    0    0     0     0 10768 4151  3  0 97  0  0
 6  0 1030464 165173984  30308 772504512    0    0     0    12 13004 5067  4  0 96  0  0
 6  0 1030464 165174848  30308 772504512    0    0     0   140 240704 15233 18  1 81  0  0
136  0 1030464 165172880  30308 772504512    0    0     0     0 295026 16868 21  1 78  0  0
133  0 1030464 165172704  30308 772504512    0    0     0     0 398076 15975 24  1 75  0  0
 6  0 1030464 165173120  30308 772504512    0    0     0     0 657721 9477 32  2 65  0  0
 6  0 1030464 165172752  30308 772504512    0    0     0     2 12960 4854  4  0 96  0  0
 7  0 1030464 165172752  30308 772504512    0    0     0   119 14793 4390  3  0 97  0  0
 6  0 1030464 165171872  30308 772504512    0    0     0    80 16173 5392  4  0 96  0  0
 6  0 1030464 165171920  30308 772504512    0    0     0    74 12436 4873  4  0 96  0  0
 7  0 1030464 165171920  30308 772504512    0    0     0     0 11454 4380  3  0 97  0  0
 6  0 1030464 165172256  30308 772504512    0    0     0    12 11293 4357  3  0 97  0  0
 6  0 1030464 165172032  30308 772504512    0    0     0     0 12663 4726  4  0 96  0  0
 6  0 1030464 165171392  30308 772504576    0    0     0   149 12009 5332  3  0 97  0  0
 7  0 1030464 165148096  30308 772504576    0    0     0    21 11102 4385  3  0 97  0  0
 6  0 1030464 165147328  30308 772504576    0    0     0     0 13189 6424  4  0 96  0  0
10  0 1030464 165435504  30308 772504576    0    0     0    10 13203 4508  3  0 97  0  0
 6  0 1030464 166278048  30308 772504576    0    0     0     0 16152 7543  4  0 96  0  0
 6  0 1030464 166277488  30308 772504576    0    0     0    12 17953 5448  4  0 96  0  0
 6  0 1030464 166277472  30308 772504576    0    0     0  2182 15917 4188  3  0 97  0  0
 6  0 1030464 166276976  30308 772504576    0    0     0     0 12349 4460  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 1030464 166276432  30308 772504576    0    0     0    24 14131 6528  3  0 97  0  0
 6  0 1030464 166275616  30308 772504576    0    0     0     0 29556 9120  8  0 91  0  0
 6  0 1030464 166276256  30308 772504576    0    0     0 347782 74118 17200 21  1 78  0  0
134  0 1030464 166252432  30308 772504704    0    0     0   624 84661 35134 19  1 80  0  0
262  0 1030464 165532096  30308 772504640    0    0     0    42 889741 32368 45  4 51  0  0
 6  0 1030464 166252704  30308 772504640    0    0     0   419 153246 18439  9  1 90  0  0
 8  0 1030464 166252400  30308 772504640    0    0     0  1602 17811 17369  3  0 96  0  0
 8  0 1030464 166249840  30308 772504640    0    0     0     0 20768 18243  3  0 96  0  0
 7  0 1030464 166250672  30308 772504640    0    0     0     0 23537 15617  4  0 96  0  0
 6  0 1030464 166250448  30308 772504640    0    0     0    80 12215 6200  3  0 97  0  0
 6  0 1030464 166251360  30308 772504640    0    0     0    26 14818 5309  4  0 96  0  0
 6  0 1030464 166251488  30308 772504640    0    0     0     0 12189 6289  3  0 97  0  0
 6  0 1030464 166251392  30308 772504704    0    0     0     0 12078 5721  3  0 97  0  0
 6  0 1030464 166267360  30308 772504704    0    0     0     0 15452 7739  4  0 96  0  0
 6  0 1030464 166266256  30308 772504704    0    0     0   629 13273 4964  3  0 96  0  0
 6  0 1030464 166267424  30308 772504704    0    0     0    99 11402 4609  3  0 97  0  0
 6  0 1030464 166268624  30308 772504704    0    0     0     0 12860 5414  4  0 96  0  0
 6  0 1030464 166267648  30308 772504704    0    0     0     0 11549 5580  3  0 97  0  0
 6  0 1030464 166267648  30308 772504704    0    0     0  1620 11676 6249  3  0 97  0  0
 6  0 1030464 166267456  30308 772504704    0    0     0     0 20263 5103  4  0 96  0  0
 6  0 1030464 166268464  30308 772504704    0    0     0     2 22261 4971  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166266256  30308 772504704    0    0     0     0 13911 5616  4  0 96  0  0
 7  0 1030464 166267984  30308 772504704    0    0     0     0 11549 5425  3  0 97  0  0
 6  0 1030464 166268064  30308 772504704    0    0     0   128 13104 4956  3  0 96  0  0
 6  0 1030464 166268224  30308 772504704    0    0     0     0 46162 11566 13  0 87  0  0
 6  0 1030464 166278432  30308 772504704    0    0     0    12 274527 7445 12  1 88  0  0
 6  0 1030464 166278800  30308 772504768    0    0     0     0 11709 4932  3  0 97  0  0
 7  0 1030464 166273600  30308 772504768    0    0     0   303 13290 7569  4  0 96  0  0
 6  0 1030464 166273632  30308 772504768    0    0     0     3 11324 4978  3  0 97  0  0
134  0 1030464 166273536  30308 772504768    0    0     0  2040 93144 19795 24  0 76  0  0
134  0 1030464 165538704  30308 772504768    0    0     0     0 469402 19079 39  2 58  0  0
 6  0 1030464 166538320  30308 772505792    0    0     0     0 44925 14224  6  0 93  0  0
 6  0 1030464 166200512  30308 772505856    0    0     0     0 12387 5156  2  0 98  0  0
 6  0 1030464 166204000  30308 772505856    0    0     0   702 11361 4881  3  0 97  0  0
135  0 1030464 166201728  30308 772505856    0    0     0  2820 33240 5522  4  0 96  0  0
 6  0 1030464 166201568  30308 772505856    0    0     0  3177 12531 5110  4  0 96  0  0
 7  0 1030464 166201296  30308 772505856    0    0     0     0 17040 4655  4  0 96  0  0
 7  0 1030464 166201312  30308 772505856    0    0     0     0 43405 6305  5  0 95  0  0
 6  0 1030464 166201312  30308 772505856    0    0     0     0 12224 4461  4  0 96  0  0
 6  0 1030464 166201376  30308 772505856    0    0     0     0 18709 4464  3  0 97  0  0
 6  0 1030464 166200816  30308 772505856    0    0     0   104 13175 6868  4  0 96  0  0
 6  0 1030464 166200224  30308 772505856    0    0     0     0 11140 4546  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166201424  30308 772505856    0    0     0     0 12580 5369  4  0 96  0  0
 6  0 1030464 166200384  30308 772505856    0    0     0   138 12348 4443  3  0 96  0  0
 6  0 1030464 166201552  30308 772505920    0    0     0     0 96005 18969 22  1 77  0  0
133  0 1030464 166200400  30308 772505920    0    0     0   208 119555 18947 25  1 74  0  0
 7  0 1030464 166201520  30308 772505920    0    0     0    46 463839 8370 30  2 68  0  0
 6  0 1030464 166201696  30308 772505920    0    0     0     0 11238 4933  3  0 97  0  0
 6  0 1030464 166201600  30308 772505920    0    0     0     0 14683 5139  4  0 96  0  0
 6  0 1030464 166201504  30308 772505920    0    0     0     0 16025 4938  4  0 96  0  0
 7  0 1030464 166201408  30308 772505920    0    0     0   152 12550 4529  4  0 96  0  0
 6  0 1030464 166201504  30308 772505920    0    0     0     2 11241 4427  3  0 97  0  0
 6  0 1030464 165587312  30308 772772032    0    0     0    48 14107 5424  4  0 96  0  0
 7  0 1030464 166200080  30308 772505920    0    0     0 347803 17902 6245  3  0 97  0  0
 6  0 1030464 166200144  30308 772505920    0    0     0     0 12466 4865  4  0 96  0  0
 6  0 1030464 166208192  30308 772505920    0    0     0    12 12311 4668  3  0 96  0  0
 7  0 1030464 166209552  30308 772505920    0    0     0   140 11426 4708  3  0 97  0  0
 6  0 1030464 166209664  30308 772505920    0    0     0     0 11982 4677  4  0 96  0  0
 6  0 1030464 166205408  30308 772505984    0    0     0    16 11062 5023  3  0 97  0  0
 6  0 1030464 166205232  30308 772505984    0    0     0     0 12799 4699  4  0 96  0  0
 9  0 1030464 166205152  30308 772505984    0    0     0     0 12915 6858  3  0 97  0  0
133  0 1030464 166204384  30308 772505984    0    0     0     0 27232 8309  7  0 93  0  0
135  0 1030464 166271072  30308 772505984    0    0     0   136 87187 20184 25  1 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
265  0 1030464 166111360  30308 772506112    0    0     0   710 418356 41737 35  2 63  0  0
 8  0 1030464 166205888  30308 772506112    0    0     0    46 72261 21894 19  2 79  0  0
 7  0 1030464 166197808  30308 772506112    0    0     0   545 24862 17639  4  0 96  0  0
